bed rooms,baths,square feet,address,price
5,3,3489,"9209 S Hoyne Avenue Chicago, IL 60643",649900
4,2,1319,"1235 E 87th Place Chicago, IL 60619",250000
3,2,2300,"5013 S King Drive #1W Chicago, IL 60615",325000
3,2,1400,"1519 E Marquette Road Unit 2W Chicago, IL 60637",199500
2,2,1299,"123 S Green Street , 906B Chicago, IL 60607",629900
2,2,2076,"401 N Wabash Avenue 30J Chicago, IL 60611",1925000
2,1,1180,"1528 S Wabash Avenue 401 Chicago, IL 60605",274999
1,1,800,"2044 W Jarvis Avenue 2G Chicago, IL 60645",145900
6,5,6400,"3830 N Wayne Avenue Chicago, IL 60613",3495000
2,2,1250,"400 E Randolph Street Unit 3419 Chicago, IL 60601",675000
4,3,2882,"1356 W Chestnut Street 204 Chicago, IL 60642",1200000
3,2,2800,"1515 N Astor Street 22BC Chicago, IL 60610",849000
3,3,1546,"10644 S Wallace Street Chicago, IL 60628",300000
2,1,907,"500 S Clinton Street 911 Chicago, IL 60607",245000
3,2,1498,"4800 S CHICAGO BEACH Drive 2012S Chicago, IL 60615",239000
2,1,1000,"6259 N Mozart Street 2 Chicago, IL 60659",147500
3,4,3102,"401 N Wabash Avenue Unit 69E Chicago, IL 60611",3000000
3,2,2550,"45 E 23rd Street Chicago, IL 60616",638000
5,4,1124,"6746 S Loomis Boulevard Chicago, IL 60636",99900
2,2,2100,"100 E Huron Street 3301 Chicago, IL 60611",950000
3,3,2647,"343 E 25th Street Chicago, IL 60616",589900
2,2,1144,"602 W 115th Street Chicago, IL 60628",79900
3,2,1535,"2955 E 80th Place Chicago, IL 60617",42000
3,2,1922,"7435 S Michigan Avenue Chicago, IL 60619",349000
2,1,1200,"2432 E 73rd Street Chicago, IL 60649",165000
3,1,966,"6528 S Carpenter Street Chicago, IL 60621",29990
3,3,3080,"401 N Wabash Avenue Unit 75A Chicago, IL 60611",2500000
1,1,1324,"401 N Wabash Avenue Unit 81G Chicago, IL 60611",750000
1,1,900,"1727 S Indiana Avenue , 209 Chicago, IL 60616",269900
3,3,3904,"50 E Chestnut Street 701 Chicago, IL 60611",2250000
2,1,1150,"5 N WABASH Avenue 702 Chicago, IL 60602",289900
2,2,1036,"5119 N SPRINGFIELD Avenue B Chicago, IL 60625",259900
3,1,2500,"6916 S Normal Boulevard Chicago, IL 60621",222900
4,3,3000,"3920 N LAKE SHORE Drive 6N Chicago, IL 60613",350000
3,1,1487,"8123 S EMERALD Avenue Chicago, IL 60620",139000
1,1,727,"2605 S Indiana Avenue Unit 1508 Chicago, IL 60616",173000
4,3,2643,"6600 S Bishop Street Chicago, IL 60636",140000
3,2,1300,"4226 S Ellis Avenue , 4N Chicago, IL 60653",410000
3,2,1040,"2058 W 70th Place Chicago, IL 60636",140000
2,2,1567,"340 E RANDOLPH Street 1003 Chicago, IL 60601",1100000
3,2,1500,"437 E 48th Street 2 Chicago, IL 60615",475000
1,1,1300,"179 E LAKE SHORE Drive 604 Chicago, IL 60611",450000
3,3,1700,"8908 S Paulina Street Chicago, IL 60620",240000
3,2,1864,"8304 S Calumet Avenue Chicago, IL 60619",240000
3,2,1700,"6442 N Mozart Street G Chicago, IL 60645",224900
3,1,900,"6442 N Claremont Avenue 2 Chicago, IL 60645",199800
3,1,940,"7427 S May Street Chicago, IL 60621",150000
4,1,1232,"8 W 137th Place Riverdale, IL 60827",65000
4,2,1916,"6224 W 60th Street Chicago, IL 60638",495000
2,1,845,"1033 W 14th Place 130 Chicago, IL 60608",279900
5,2,1800,"1528 E 74th Street Chicago, IL 60619",165000
4,2,3100,"11835 S. Emerald ave Chicago, IL 60628",179900
2,1,1100,"7900 S Kimbark Avenue D Chicago, IL 60619",150000
3,2,1760,"4209 W Harrison Street Chicago, IL 60624",360000
2,2,1575,"360 W ILLINOIS Street 1D Chicago, IL 60654",599000
2,1,1200,"165 N CANAL Street 630 Chicago, IL 60606",400000
2,1,1000,"5323 N Rockwell Street 101 Chicago, IL 60625",193000
2,1,971,"347 W 100th Place Chicago, IL 60628",185000
4,3,3200,"5843 S Melvina Avenue Chicago, IL 60638",540000
2,2,1540,"680 N Lake Shore Drive 515 Chicago, IL 60611",489900
2,2,801,"7813 S Paulina Street Chicago, IL 60620",219900
1,1,720,"1448 N LAKE SHORE Drive 1B Chicago, IL 60610",210000
3,1,1152,"7326 S Fairfield Avenue Chicago, IL 60629",199000
2,1,900,"1132 N Waller Avenue Chicago, IL 60651",129000
3,2,1100,"9000 S Parnell Avenue Chicago, IL 60620",120000
3,3,2249,"403 N Wabash Avenue PHC Chicago, IL 60611",1798900
2,2,1516,"1235 S Prairie Avenue 1504 Chicago, IL 60605",625000
3,2,1176,"8629 S Kilbourn Avenue Chicago, IL 60652",373900
6,3,3750,"5138 S Whipple Street Chicago, IL 60632",289900
4,2,2500,"7229 S Bennett Avenue Chicago, IL 60649",260000
3,2,1202,"10134 S Rhodes Avenue Chicago, IL 60628",244000
3,2,2300,"6721 S Merrill Avenue 1 Chicago, IL 60649",215000
3,1,1100,"62 E 95th Street Chicago, IL 60619",60000
3,1,1200,"8823 S Wallace Street Chicago, IL 60620",300000
2,1,1056,"12039 S Princeton Avenue Chicago, IL 60628",123000
1,1,454,"6134 W Rosedale #1A Chicago, IL 60646",140000
5,3,2128,"7621 S Chappel Avenue Chicago, IL 60649",319000
3,2,2448,"4313 N Ashland Avenue Chicago, IL 60613",960000
4,2,1000,"7339 S Carpenter Street Chicago, IL 60621",100000
3,1,1200,"13333 S Prairie Avenue Chicago, IL 60827",115000
2,2,2052,"800 N Michigan Avenue Unit 2002 Chicago, IL 60611",1395000
4,2,1320,"10505 S La Salle Street Chicago, IL 60628",260000
1,1,796,"4800 S Chicago Beach Drive Unit 1910S Chicago, IL 60615",139333
1,1,700,"6700 S South Shore Drive Unit 22E 22E Chicago, IL 60649",95000
4,3,3557,"21 N May Street 502 Chicago, IL 60607",2599000
2,2,1464,"505 N Mcclurg Court 2602 Chicago, IL 60611",824900
5,3,3100,"7022 W 64th Street Chicago, IL 60638",520995
4,3,3000,"Chicago, IL 60649",349000
3,2,1045,"4149 S Rockwell Street Chicago, IL 60632",310000
3,2,1620,"2120 W 35th Street 101 Chicago, IL 60608",262000
4,2,1909,"7934 S Saginaw Avenue Chicago, IL 60617",78210
2,3,3300,"6106 N Hermitage Avenue Chicago, IL 60660",1149000
2,2,1681,"1600 S Prairie Avenue 2309 Chicago, IL 60616",724900
4,3,2700,"1840 N Lockwood Avenue A Chicago, IL 60639",349900
2,1,900,"9814 S Eggleston Avenue Chicago, IL 60628",130000
2,3,3300,"6104 N Hermitage Avenue Chicago, IL 60660",1149000
2,2,2000,"3530 N Lake Shore Drive 5B Chicago, IL 60657",499000
4,2,2281,"8300 S Prairie Avenue Chicago, IL 60619",359900
1,1,1198,"165 N Canal Street 510 Chicago, IL 60606",344900
3,2,1336,"5150 S Moody Avenue Chicago, IL 60638",340000
3,1,1078,"13947 S Saginaw Avenue Burnham, IL 60633",149900
4,3,5660,"323 W Evergreen Avenue Chicago, IL 60610",1950000
3,2,1200,"7530 S Harvard Avenue Chicago, IL 60620",239900
4,2,1288,"5418 W Flournoy Street Chicago, IL 60644",339999
2,1,1151,"2238 W Maypole Avenue 102 Chicago, IL 60612",239900
2,2,1200,"2323 W Pershing Road 611 Chicago, IL 60609",237000
2,2,1271,"400 N La Salle Street 1702 Chicago, IL 60654",458000
4,3,3013,"211 N Harbor Drive 4401 Chicago, IL 60601",3650000
3,2,1898,"5114 S Kenwood Avenue 4A Chicago, IL 60615",900000
3,2,1898,"5114 S Kenwood Avenue 3A Chicago, IL 60615",875000
3,2,2120,"7013 W 63rd Place Chicago, IL 60638",379900
1,1,725,"300 N STATE Street 4935 Chicago, IL 60654",289000
2,2,1100,"345 W Fullerton Parkway Unit 2505 Chicago, IL 60614",428000
3,2,1131,"5405 W Potomac Ave Chicago, IL 60651",269999
5,5,10700,"1871 N Howe Street Chicago, IL 60614",6500000
7,5,10709,"826 W Hutchinson Street Chicago, IL 60613",3249000
3,3,3080,"401 N WABASH Avenue 66A Chicago, IL 60611",2750000
3,2,1875,"360 E RANDOLPH Street 2903 Chicago, IL 60601",1175000
4,3,2950,"5442 N Western Avenue 1A Chicago, IL 60625",774900
3,2,2789,"5442 N Western Avenue 1C Chicago, IL 60625",699900
1,1,1116,"600 N LAKE SHORE Drive 2110 Chicago, IL 60611",440000
4,1,1406,"6706 S Parnell Avenue Chicago, IL 60621",110000
3,1,968,"2102 S Christiana Avenue Chicago, IL 60623",108300
3,2,1400,"2237 E 70th Place 3 Chicago, IL 60649",39900
3,4,4021,"401 N Wabash Avenue Unit 39AB Chicago, IL 60611",2700000
1,1,1000,"111 E Chestnut Street Unit 31J Chicago, IL 60611",349000
3,3,1540,"6824 W 65th Street , 6 Chicago, IL 60638",350000
5,5,7500,"53 E Division Street Chicago, IL 60610",4500000
4,3,3020,"543 E 88th Place Chicago, IL 60619",275000
2,2,1175,"4527 S Drexel Boulevard , 2N Chicago, IL 60653",229900
3,1,1260,"6502 S Wolcott Avenue Chicago, IL 60636",100000
2,2,3000,"215 W Illinois Street 6B Chicago, IL 60654",1490000
3,1,942,"9105 S Parnell Avenue Chicago, IL 60620",200000
3,3,3300,"3514 N Lowell Avenue Chicago, IL 60641",835000
1,1,700,"561 W Stratford Place 2F Chicago, IL 60657",180000
2,1,1008,"1106 W 87th Street Chicago, IL 60620",150000
3,2,1881,"5114 S Kenwood Avenue 3B Chicago, IL 60615",900000
3,2,1700,"201 W Grand Avenue 501 Chicago, IL 60654",799000
1,1,1017,"401 N WABASH Avenue 83E Chicago, IL 60611",750000
2,2,1200,"4638 S VINCENNES Avenue G Chicago, IL 60653",195000
4,3,2650,"1950 W Dickens Avenue 3 Chicago, IL 60614",1550000
3,2,2400,"1950 W Dickens Avenue 1S Chicago, IL 60614",925000
3,3,2448,"3030 N Nagle Avenue Chicago, IL 60634",459000
7,5,5500,"Chicago, IL 60615",455000
6,2,2350,"6536 S Paulina Street Chicago, IL 60636",170000
2,1,1035,"8234 S Kimbark Avenue Chicago, IL 60619",165000
4,4,3652,"1340 W Chestnut Street 401 Chicago, IL 60642",2200000
3,2,2400,"11458 S Avenue J Chicago, IL 60617",251000
4,2,1800,"Chicago, IL 60617",340000
1,1,1017,"401 N Wabash Avenue Unit 68F Chicago, IL 60611",720000
2,2,1200,"3560 S Giles Avenue G Chicago, IL 60653",225000
3,3,1843,"5114 S Kenwood Avenue 1C Chicago, IL 60615",800000
2,2,1040,"3150 N Neva Avenue 3A Chicago, IL 60634",199900
2,1,500,"11345 S Ada Street Chicago, IL 60643",148000
2,2,1550,"1335 S Prairie Avenue 1302 Chicago, IL 60605",599000
2,2,1350,"440 N Wabash Avenue 3506 Chicago, IL 60611",479500
2,2,1100,"33 W Delaware Place 7A Chicago, IL 60610",447500
2,1,1100,"7956 S Pulaski Road Unit 204 Chicago, IL 60652",130000
1,3,2712,"7011 S Cornell Avenue Chicago, IL 60649",165900
4,3,2862,"10117 S Sangamon Street Chicago, IL 60643",150000
4,2,1690,"7746 S Drexel Avenue Chicago, IL 60619",104900
3,3,2573,"14 W Superior Street 4503 Chicago, IL 60654",1950000
2,3,1800,"3716 N Mozart Street Chicago, IL 60618",449000
6,2,3700,"3918 S Langley Ave Chicago, IL 60653",410000
3,3,3000,"505 N LAKE SHORE Drive 3706-3707 Chicago, IL 60611",1399999
2,2,1473,"7356 S Kenwood Avenue Chicago, IL 60619",279900
2,1,1000,"6161 N Hoyne Avenue D102 Chicago, IL 60659",159000
2,2,1550,"200 E Delaware Place Unit 16F Chicago, IL 60611",575000
2,1,1250,"2925 W Summerdale Avenue 2 Chicago, IL 60625",214900
3,3,2560,"132 E Delaware Place 5601 Chicago, IL 60611",1265000
1,1,750,"1122 N Clark Street 3109 Chicago, IL 60610",215000
4,2,2280,"10236 S Normal Avenue Chicago, IL 60628",80000
3,1,1469,"8346 S Baltimore Avenue Chicago, IL 60617",45000
3,3,4200,"800 N Michigan Avenue Unit 5401 Chicago, IL 60611",4000000
1,1,1419,"401 N Wabash Avenue Unit 52G Chicago, IL 60611",850000
5,1,2059,"7818 S Ingleside Avenue Chicago, IL 60619",60000
5,4,3515,"510 W Arlington Place Chicago, IL 60614",1595000
3,4,2975,"180 E Pearson Street Unit 5902 Chicago, IL 60611",1975000
2,2,1200,"600 N Dearborn Street Unit 711 Chicago, IL 60654",389000
2,1,1252,"500 S Clinton Street 243 Chicago, IL 60607",269500
6,4,1499,"Chicago, IL 60637",280000
3,1,984,"9034 S Normal Avenue Chicago, IL 60620",139999
7,7,8500,"1550 N State Parkway LIB-ABC Chicago, IL 60610",3995000
5,4,5000,"1347 N Astor Street Chicago, IL 60610",2595000
4,2,2400,"2714 W Cortez Street 1 Chicago, IL 60622",810000
3,2,1700,"2714 W CORTEZ Street 3 Chicago, IL 60622",659999
2,1,1000,"1244 W Sunnyside Avenue , 1 Chicago, IL 60640",275000
2,2,1271,"400 N Lasalle Street 4402 Chicago, IL 60654",580000
3,2,1700,"1373 West Hubbard Street #3W Chicago, IL 60642",549900
2,2,2484,"4007 W Argyle Street Chicago, IL 60630",368000
1,1,783,"303 W Ohio Street 2408 Chicago, IL 60654",315000
5,2,1055,"10128 S Green Street Chicago, IL 60643",259000
4,4,5200,"800 N Michigan Avenue 5901 Chicago, IL 60611",3495000
3,2,2000,"7550 S LUELLA Avenue Chicago, IL 60649",244999
3,2,900,"3072 N Avers Avenue Chicago, IL 60618",550000
3,1,1422,"8128 S Clyde Avenue Chicago, IL 60617",160000
3,3,3643,"2733 W Windsor Avenue Chicago, IL 60625",950000
2,2,925,"7248 S Wolcott Avenue Chicago, IL 60636",235000
5,2,1800,"2324 W 111th Place Chicago, IL 60643",210000
2,1,950,"6945 S Chappel Avenue 3-B Chicago, IL 60649",110000
1,1,800,"1550 N Lake Shore Drive 9D Chicago, IL 60610",230000
4,3,3000,"9331 S Racine Avenue Chicago, IL 60620",135900
3,2,1790,"849 N Franklin Street 1218 Chicago, IL 60610",824000
3,2,1160,"446 E 95th Street Chicago, IL 60619",265000
1,1,780,"7337 S South Shore Drive Unit 1103 Chicago, IL 60649",79900
3,2,1684,"1340 W Chestnut Street 405 Chicago, IL 60642",900000
3,2,2150,"1515 N Astor Street 8A Chicago, IL 60610",869000
3,2,1200,"8636 S Damen Avenue Chicago, IL 60620",315000
3,3,2715,"10 E Delaware Place Unit 23B Chicago, IL 60611",1995000
2,2,2400,"3530 N Lake Shore Drive 9A Chicago, IL 60657",575000
4,1,1802,"5411 W Adams Street Chicago, IL 60644",290000
2,2,1088,"11437 S Forrestville Avenue Chicago, IL 60628",210000
5,4,3001,"1712 W Augusta Boulevard PH-B Chicago, IL 60622",1750000
5,3,5600,"1315 W 111th Place Chicago, IL 60643",165000
3,2,2150,"1212 N Lake Shore Drive #9AN Chicago, IL 60610",935000
1,1,1278,"159 E WALTON Place 6B Chicago, IL 60611",729900
2,2,1465,"1211 S Prairie Avenue 1005 Chicago, IL 60605",725000
1,1,850,"633 S Plymouth Court 1107 Chicago, IL 60605",196850
6,2,4687,"1437 W 71ST Place Chicago, IL 60636",250000
3,2,1258,"9624 S Merrill Avenue Chicago, IL 60617",100000
1,1,650,"4970 N Marine Drive Unit 327 Chicago, IL 60640",130000
2,2,1850,"1515 N Astor Street 4A Chicago, IL 60610",600000
1,1,372,"1127 W FARWELL Avenue 105 Chicago, IL 60626",189500
2,1,648,"7049 S Harper Avenue Chicago, IL 60637",60000
2,2,1660,"360 W Illinois Street 303 Chicago, IL 60654",679900
1,1,805,"440 N Wabash Avenue 3711 Chicago, IL 60611",285000
3,2,1150,"12727 S Page Street Calumet Park, IL 60827",149950
5,4,3001,"1712 W Augusta Boulevard PH-A Chicago, IL 60622",1700000
4,3,2500,"735 E 50TH Street 3 Chicago, IL 60615",305000
5,5,8800,"3214 S Canal Street Chicago, IL 60616",2225000
3,3,1969,"60 E Monroe Street Unit 2002 Chicago, IL 60603",1099000
2,1,1004,"3412 S 57th Court Cicero, IL 60804",279900
2,1,1100,"6244 N Francisco Avenue 3BW Chicago, IL 60659",139900
4,2,1499,"6603 S Oakley Avenue Chicago, IL 60636",185000
5,3,1400,"5232 N Larned Avenue Chicago, IL 60630",515000
4,2,1359,"6447 S Eberhart Avenue Chicago, IL 60637",95000
2,1,1521,"4932 S Laramie Avenue Stickney, IL 60638",159900
2,1,1007,"7107 S CARPENTER Street Chicago, IL 60621",25000
1,1,562,"10657 S Hoxie Avenue Chicago, IL 60617",27900
3,3,3431,"451 E Grand Avenue 5205 Chicago, IL 60611",3349000
4,1,1035,"7357 S GREEN Street Chicago, IL 60621",35000
3,2,792,"22 W 109th Place Chicago, IL 60628",30000
3,3,2912,"159 E Walton Place 12C Chicago, IL 60611",1495000
4,3,1700,"1837 N Lawndale Avenue Chicago, IL 60647",509000
2,2,1500,"3252 S Prairie Avenue 2S Chicago, IL 60616",255000
1,1,1000,"7540 N RIDGE Avenue 2B Chicago, IL 60645",100000
5,4,4000,"3958 S Drexel Boulevard Chicago, IL 60653",1095000
1,2,1220,"401 N Wabash Avenue Unit 2322 Chicago, IL 60611",575000
2,2,1140,"195 N Harbor Drive Unit 1109 Chicago, IL 60601",455000
4,3,2500,"339 W Barry Avenue 3BC Chicago, IL 60657",609000
3,3,1570,"11426 S Wentworth Avenue Chicago, IL 60628",49900
1,1,900,"1440 N Lake Shore Drive Unit 29G Chicago, IL 60610",240000
3,3,2800,"1040 N Lake Shore Drive 30A Chicago, IL 60611",1195000
2,2,1458,"11834 S Normal Avenue Chicago, IL 60628",145000
2,2,1346,"233 E 13th Street 402 Chicago, IL 60605",455000
4,2,1620,"9456 S Calumet Avenue Chicago, IL 60619",295000
1,1,825,"899 S Plymouth Court 1005 Chicago, IL 60605",227500
5,4,1900,"10427 S Avenue F Chicago, IL 60617",299000
4,3,2822,"10152 S Winston Avenue Chicago, IL 60643",179900
3,3,3395,"21 N May Street 1003 Chicago, IL 60607",2949000
3,3,3395,"21 N May Street 803 Chicago, IL 60607",2799000
4,5,4368,"401 N Wabash Avenue 29AB Chicago, IL 60611",5385744
4,3,2500,"12 Steeple Bend Lane Evergreen Park, IL 60805",532900
4,2,1434,"8138 S HOUSTON Avenue Chicago, IL 60617",69000
2,1,1250,"899 S Plymouth Court Unit 1403 Chicago, IL 60605",303000
2,1,1204,"9300 S Justine Street Chicago, IL 60620",105000
5,4,6500,"34 E BELLEVUE Place Chicago, IL 60611",3699000
4,4,3659,"1340 W Chestnut Street 303 Chicago, IL 60642",1999900
1,1,800,"880 N Lake Shore Drive 11C Chicago, IL 60611",269000
3,2,1600,"10312 S CORLISS Avenue Chicago, IL 60628",229900
4,4,7880,"159 E Walton Place PH Chicago, IL 60611",8900000
4,3,4700,"159 E WALTON Place 20A Chicago, IL 60611",3500000
1,1,687,"225 N Columbus Drive #5809 Chicago, IL 60601",400000
2,2,1839,"401 N Wabash Avenue 82B Chicago, IL 60611",1149900
1,1,995,"2335 W Belle Plaine Avenue Unit 213 Chicago, IL 60618",244500
3,2,1285,"7440 S Oglesby Avenue Chicago, IL 60649",170000
3,2,2823,"524 W 36th Street Chicago, IL 60609",649999
2,2,924,"425 W 79th Place Chicago, IL 60620",130000
3,4,2893,"211 N Harbor Drive 2902 Chicago, IL 60601",2650000
3,2,1517,"234 W Polk Street 4008 Chicago, IL 60607",1325000
3,1,1450,"8833 S Winchester Avenue Chicago, IL 60620",280000
2,1,950,"2038 E 72nd Place 2 Chicago, IL 60649",35000
4,3,874,"5341 S Richmond Street Chicago, IL 60632",239000
3,2,2000,"3806 S Wolcott Avenue Chicago, IL 60609",325000
2,1,581,"8019 S Union Avenue E Chicago, IL 60620",34900
1,1,1100,"2828 N Burling Street 208 Chicago, IL 60657",245000
3,2,1000,"3204 S Kedvale Avenue Chicago, IL 60623",249900
3,1,1432,"4201 N OZARK Avenue Norridge, IL 60706",259900
5,5,4156,"1252 N State Parkway Chicago, IL 60610",2000000
1,2,1952,"401 N Wabash Avenue 84F Chicago, IL 60611",2500000
1,1,796,"4800 S Chicago Beach Drive 1404S Chicago, IL 60615",120000
3,2,1600,"474 N LAKE SHORE Drive 4808 Chicago, IL 60611",590000
1,1,832,"601 E 32nd Street 809 Chicago, IL 60616",120000
4,1,3125,"8526 S Bishop Street Chicago, IL 60620",230000
2,1,775,"2939 N ELSTON Avenue Chicago, IL 60618",650000
4,3,2500,"10320 S Wallace Street Chicago, IL 60628",384000
2,2,700,"6340 N Artesian Avenue , GC Chicago, IL 60659",151000
3,3,3395,"21 N May Street 703 Chicago, IL 60607",2699000
3,3,3395,"21 N May Street 903 Chicago, IL 60607",2849000
1,1,800,"7337 S South Shore Drive 314 Chicago, IL 60649",64900
3,2,1592,"9669 S Crandon Avenue Chicago, IL 60617",90000
2,1,950,"2038 E 72nd Place 3 Chicago, IL 60649",68000
1,1,800,"7234 W North Avenue 1111 Elmwood Park, IL 60707",159900
1,1,1070,"1800 W Grace Street 308 Chicago, IL 60613",399900
3,2,1464,"9217 S Colfax Chicago, IL 60617",250000
3,1,1042,"10525 S Cottage Grove Avenue Chicago, IL 60628",109000
4,3,2300,"912 E 76th Street Chicago, IL 60619",343000
3,1,1150,"8528 S Escanaba Avenue Chicago, IL 60617",167900
2,1,1250,"6244 N Francisco Avenue , GAE Chicago, IL 60659",169000
2,2,840,"4816 W Ferdinand Street Chicago, IL 60644",200000
4,5,4029,"401 N Wabash Avenue Unit 86A Chicago, IL 60611",6000000
6,4,5350,"5490 S Shore Drive Unit 3S Chicago, IL 60615",675000
4,3,2200,"4329 S Wood Street Chicago, IL 60609",215000
3,2,1906,"3041 S MICHIGAN Avenue 506 Chicago, IL 60616",249999
3,2,1200,"14203 S Michigan Avenue Riverdale, IL 60827",203997
2,2,1140,"208 W Washington Street 1213 Chicago, IL 60606",369900
3,1,1728,"2455 W Jackson Boulevard Chicago, IL 60612",365000
2,2,1700,"7033 N Kedzie Avenue Unit 1704 Chicago, IL 60645",179000
3,4,2200,"1755 E 55th Street 903 Chicago, IL 60615",150000
6,2,1152,"7538 S Winchester Avenue Chicago, IL 60620",299900
3,3,2727,"132 E Delaware Place 5602 Chicago, IL 60611",2200000
4,3,2063,"8212 S Houston Avenue Chicago, IL 60617",91500
3,1,1236,"8046 S Wabash Avenue Chicago, IL 60619",183999
4,3,2500,"2400 N Lakeview Avenue 2501 Chicago, IL 60614",999000
6,5,9680,"1515 N STATE Parkway Chicago, IL 60610",7500000
3,3,3725,"363 E Wacker Drive 5801 Chicago, IL 60601",4350000
3,3,2000,"933 W VAN BUREN Street 912 Chicago, IL 60607",1090000
3,2,1077,"12423 S Normal Avenue Chicago, IL 60628",179000
3,1,994,"5823 W 64th Street Chicago, IL 60638",299900
5,3,3168,"7805 W Seminole Street Chicago, IL 60631",535000
3,1,1307,"3904 N Oak Park Avenue Chicago, IL 60634",349900
2,1,828,"6835 S Winchester Avenue Chicago, IL 60636",125000
3,2,2500,"411 S Sangamon Street 2D Chicago, IL 60607",599000
1,2,1400,"155 N HARBOR Drive 1711 Chicago, IL 60601",595000
3,2,1354,"Chicago, IL 60649",167980
3,1,1040,"10951 S Buffalo Avenue Chicago, IL 60617",215000
3,2,2332,"5014 W Cornelia Avenue Chicago, IL 60641",529000
3,1,2300,"900 W Jackson Boulevard 7W Chicago, IL 60607",799000
3,1,1100,"8619 S Laflin Street Chicago, IL 60620",169500
1,1,920,"2335 W Belle Plaine Avenue Unit 109 Chicago, IL 60618",224900
3,3,6085,"14 W Superior Street 7200 Chicago, IL 60654",9500000
3,3,2150,"8349 S Constance Avenue Chicago, IL 60617",295900
